"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","class"
0.52,0.506494,0.591549,0.589041,0.555556,0.5,0.486486,0.48,0.406593,0.488095,0.517241,0.563218,0.611111,0.625,0.611111,0.595506,0.647059,0.594937,0.626667,0.788732,0.666667,0.55914,0.649351,0.614458,0.590909,0.716667,0.820189,0.842444,0.828025,0.829582,0.827476,0.823899,0.808777,0.787234,0.771772,0.745714,0.720745,0.703608,0.683292,0.655941,0.643392,0.633838,0.62716,0.641975,0.663158,0.683333,0.703488,0.732938,0.755882,0.772308,0.651629,0.735736,0.734177,0.666667,0.552578,0.745902,0.584192,0.850575,0.141414,0.356505,0.579033,0.698485,0.670996,0.282828,0.405377,0.409325,0.762887,0.667848,0.767509,0.413333,0.4,0,0
0.746667,0.701299,0.746479,0.589041,0.625,0.513514,0.405405,0.453333,0.373626,0.345238,0.367816,0.390805,0.233333,0.364583,0.366667,0.247191,0.223529,0.139241,0.093333,0.169014,0.229885,0.11828,0.090909,0.084337,0.545455,0.416667,0.801262,0.813505,0.812102,0.823151,0.827476,0.81761,0.808777,0.793313,0.780781,0.725714,0.694149,0.67268,0.568579,0.49505,0.501247,0.512626,0.523457,0.525926,0.526316,0.536111,0.546512,0.551929,0.594118,0.624615,0.60401,0.648649,0.765823,0.59596,0.500437,0.850472,0.47079,0.754789,0.171717,0.430014,0.729175,0.578788,0.761905,0.171717,0.420566,0.588903,0.71134,0.633924,0.696029,0.306667,0.345455,0.004843,0
0.106667,0.090909,0.098592,0.013699,0.069444,0.108108,0.202703,0.24,0.241758,0.285714,0.356322,0.333333,0.455556,0.40625,0.488889,0.370787,0.352941,0.405063,0.346667,0.323944,0.218391,0.204301,0.25974,0.289157,0.420455,0.3,0.662461,0.697749,0.719745,0.755627,0.782748,0.811321,0.811912,0.790274,0.771772,0.725714,0.707447,0.698454,0.670823,0.660891,0.658354,0.651515,0.654321,0.679012,0.686842,0.686111,0.694767,0.727003,0.755882,0.775385,0.656642,0.717718,0.746835,0.868687,0.633557,0.679334,0.530928,0.662835,0.393939,0.523016,0.622714,0.64697,0.74026,0.10101,0.626397,0.631271,0.731959,0.751392,0.812274,0.373333,0.581818,0.001453,0
0.24,0.168831,0.140845,0.082192,0.097222,0.081081,0.054054,0.106667,0.175824,0.261905,0.275862,0.264368,0.3,0.354167,0.344444,0.393258,0.376471,0.329114,0.346667,0.43662,0.310345,0.268817,0.194805,0.253012,0.306818,0.283333,0.81388,0.842444,0.850318,0.85209,0.853035,0.858491,0.846395,0.817629,0.786787,0.751429,0.728723,0.713918,0.695761,0.690594,0.693267,0.694444,0.696296,0.696296,0.692105,0.694444,0.700581,0.715134,0.732353,0.753846,0.691729,0.756757,0.762658,0.626263,0.587533,0.718828,0.637457,0.758621,0.20202,0.612024,0.662129,0.74697,0.792208,0.262626,0.602304,0.622585,0.824742,0.710886,0.723466,0.466667,0.618182,0,0
0.253333,0.181818,0.169014,0.246575,0.305556,0.337838,0.310811,0.333333,0.384615,0.440476,0.425287,0.425287,0.422222,0.4375,0.422222,0.483146,0.4,0.43038,0.373333,0.43662,0.252874,0.182796,0.155844,0.240964,0.397727,0.4,0.788644,0.813505,0.812102,0.829582,0.84984,0.849057,0.84326,0.820669,0.804805,0.78,0.757979,0.734536,0.715711,0.695545,0.683292,0.689394,0.693827,0.698765,0.692105,0.683333,0.697674,0.727003,0.755882,0.772308,0.684211,0.75976,0.768987,0.747475,0.584329,0.56458,0.683849,0.789272,0.111111,0.500235,0.593255,0.79697,0.74026,0.141414,0.558659,0.532175,0.835052,0.681519,0.8,0.493333,0.527273,0,0
0.346667,0.493506,0.464789,0.39726,0.347222,0.175676,0.108108,0.213333,0.296703,0.380952,0.367816,0.356322,0.366667,0.322917,0.266667,0.292135,0.188235,0.202532,0.24,0.239437,0.241379,0.139785,0.064935,0.108434,0.340909,0.316667,0.801262,0.829582,0.843949,0.858521,0.85623,0.830189,0.808777,0.802432,0.798799,0.777143,0.763298,0.744845,0.718204,0.712871,0.715711,0.722222,0.723457,0.745679,0.752632,0.75,0.761628,0.768546,0.770588,0.778462,0.716792,0.777778,0.724684,0.585859,0.630644,0.673621,0.587629,0.758621,0.242424,0.438234,0.496546,0.701515,0.662338,0.373737,0.535964,0.441588,0.773196,0.696709,0.761011,0.426667,0.4,0,0
0.053333,0.064935,0.253521,0.328767,0.277778,0.27027,0.216216,0.28,0.307692,0.333333,0.37931,0.367816,0.333333,0.28125,0.288889,0.146067,0.376471,0.189873,0.28,0.056338,0.114943,0.139785,0.090909,0.084337,0.295455,0.25,0.785489,0.794212,0.792994,0.794212,0.795527,0.795597,0.777429,0.762918,0.753754,0.722857,0.712766,0.685567,0.668329,0.65099,0.591022,0.550505,0.528395,0.520988,0.526316,0.547222,0.55814,0.590504,0.608824,0.618462,0.639098,0.663664,0.705696,0.878788,0.51908,0.340288,0.611684,0.624521,0.535354,0.541804,0.439456,0.695455,0.541126,0.050505,0.583973,0.411275,0.690722,0.901266,0.912635,0.453333,0.527273,0.185956,0
0.226667,0.116883,0.225352,0.260274,0.333333,0.378378,0.513514,0.64,0.582418,0.630952,0.517241,0.402299,0.366667,0.3125,0.455556,0.47191,0.423529,0.341772,0.346667,0.295775,0.241379,0.193548,0.25974,0.216867,0.522727,0.433333,0.659306,0.681672,0.681529,0.70418,0.70607,0.698113,0.670846,0.613982,0.555556,0.505714,0.465426,0.420103,0.379052,0.366337,0.38404,0.368687,0.358025,0.362963,0.365789,0.363889,0.363372,0.376855,0.405882,0.421538,0.43609,0.471471,0.607595,0.858586,0.50801,0.363388,0.689003,0.532567,0.131313,0.543213,0.439659,0.713636,0.541126,0.060606,0.556041,0.28736,0.649485,0.681519,0.815884,0.56,0.636364,0,0
0.213333,0.181818,0.239437,0.315068,0.402778,0.324324,0.256757,0.413333,0.483516,0.571429,0.402299,0.321839,0.344444,0.25,0.266667,0.269663,0.352941,0.405063,0.4,0.323944,0.195402,0.16129,0.116883,0.024096,0.465909,0.35,0.438486,0.450161,0.474522,0.491961,0.485623,0.468553,0.438871,0.446809,0.459459,0.457143,0.460106,0.448454,0.436409,0.433168,0.433915,0.441919,0.451852,0.469136,0.460526,0.438889,0.436047,0.439169,0.45,0.443077,0.438596,0.438438,0.436709,0.141414,0.413341,0.237953,0.745704,0.39272,0.808081,0.624002,0.212718,0.693939,0.445887,0.141414,0.544344,0.171246,0.608247,0.592405,0.418773,0.773333,0.781818,0,0
0.026667,0.025974,0.014085,0.027397,0.138889,0.202703,0.243243,0.346667,0.472527,0.571429,0.597701,0.551724,0.511111,0.4375,0.511111,0.573034,0.564706,0.620253,0.653333,0.647887,0.54023,0.408602,0.519481,0.590361,0.5,0.516667,0.444795,0.446945,0.44586,0.456592,0.488818,0.528302,0.570533,0.620061,0.678679,0.66,0.640957,0.613402,0.581047,0.549505,0.538653,0.545455,0.558025,0.575309,0.586842,0.591667,0.607558,0.620178,0.647059,0.68,0.548872,0.564565,0.487342,0.313131,0.506554,0.453304,0.71134,0.54023,0.060606,0.480977,0.333198,0.681818,0.52381,0.111111,0.375873,0.225492,0.670103,0.394937,0.506859,0.693333,0.381818,0,0
0.573333,0.38961,0.352113,0.356164,0.361111,0.405405,0.391892,0.506667,0.461538,0.583333,0.632184,0.62069,0.611111,0.59375,0.6,0.696629,0.647059,0.556962,0.586667,0.591549,0.436782,0.344086,0.272727,0.349398,0.613636,0.616667,0.709779,0.717042,0.716561,0.736334,0.753994,0.757862,0.755486,0.744681,0.741742,0.722857,0.696809,0.659794,0.630923,0.611386,0.605985,0.590909,0.6,0.622222,0.621053,0.619444,0.627907,0.643917,0.667647,0.689231,0.60401,0.672673,0.53481,0.707071,0.590446,0.662196,0.685567,0.651341,0.292929,0.442931,0.483137,0.733333,0.649351,0.282828,0.418296,0.326183,0.762887,0.663797,0.638989,0.613333,0.381818,0,0
0.44,0.441558,0.43662,0.30137,0.319444,0.22973,0.22973,0.48,0.505495,0.547619,0.563218,0.528736,0.544444,0.53125,0.544444,0.58427,0.588235,0.670886,0.626667,0.647887,0.517241,0.483871,0.688312,0.638554,0.534091,0.633333,0.725552,0.752412,0.754777,0.758842,0.760383,0.748428,0.736677,0.762918,0.765766,0.745714,0.728723,0.706186,0.67581,0.668317,0.660848,0.666667,0.664198,0.661728,0.65,0.666667,0.694767,0.721068,0.747059,0.775385,0.661654,0.714715,0.575949,0.919192,0.448296,0.742176,0.689003,0.796935,0.090909,0.394082,0.591629,0.790909,0.619048,0.333333,0.365747,0.481298,0.824742,0.556962,0.749458,0.573333,0.436364,0,0
0.8,0.558442,0.633803,0.739726,0.638889,0.594595,0.648649,0.706667,0.615385,0.642857,0.632184,0.643678,0.7,0.635417,0.622222,0.58427,0.494118,0.468354,0.533333,0.478873,0.425287,0.419355,0.493506,0.481928,0.625,0.733333,0.810726,0.832797,0.83758,0.848875,0.853035,0.849057,0.840125,0.808511,0.786787,0.745714,0.712766,0.675258,0.643392,0.636139,0.61596,0.598485,0.587654,0.604938,0.628947,0.647222,0.686047,0.718101,0.738235,0.766154,0.62406,0.723724,0.613924,0.717172,0.429653,0.715599,0.752577,0.770115,0.010101,0.422969,0.729175,0.828788,0.670996,0.090909,0.329085,0.618153,0.85567,0.416203,0.697473,0.613333,0.545455,0,0
0.56,0.545455,0.521127,0.342466,0.180556,0.108108,0.175676,0.173333,0.373626,0.452381,0.321839,0.37931,0.6,0.604167,0.455556,0.449438,0.458824,0.367089,0.346667,0.309859,0.149425,0.365591,0.415584,0.373494,0.568182,0.45,0.801262,0.823151,0.834395,0.839228,0.84345,0.842767,0.827586,0.805471,0.804805,0.788571,0.757979,0.724227,0.703242,0.680693,0.665835,0.643939,0.649383,0.666667,0.673684,0.688889,0.715116,0.670623,0.632353,0.612308,0.671679,0.735736,0.661392,0.666667,0.524323,0.705415,0.690722,0.766284,0.090909,0.444575,0.725112,0.759091,0.619048,0.141414,0.372381,0.642439,0.793814,0.609114,0.758845,0.546667,0.4,0.023245,0
0.4,0.428571,0.380282,0.369863,0.361111,0.324324,0.364865,0.426667,0.340659,0.452381,0.482759,0.436782,0.455556,0.385417,0.422222,0.382022,0.294118,0.227848,0.2,0.042254,0.034483,0.032258,0.051948,0.036145,0.386364,0.35,0.611987,0.607717,0.605096,0.614148,0.619808,0.606918,0.589342,0.553191,0.534535,0.511429,0.5,0.481959,0.466334,0.433168,0.42394,0.431818,0.474074,0.518519,0.515789,0.480556,0.468023,0.462908,0.470588,0.464615,0.468672,0.504505,0.632911,0.848485,0.558986,0.50919,0.682131,0.555556,0.717172,0.501409,0.493295,0.727273,0.528139,0.787879,0.465258,0.48502,0.71134,0.889114,0.845487,0.56,0.509091,0.024697,0
0.066667,0.051948,0.084507,0.054795,0.069444,0.081081,0.094595,0.186667,0.252747,0.285714,0.402299,0.333333,0.388889,0.291667,0.3,0.224719,0.294118,0.265823,0.2,0.014085,0.011494,0.032258,0,0.024096,0.306818,0.183333,0.470032,0.466238,0.464968,0.463023,0.460064,0.449686,0.448276,0.513678,0.564565,0.582857,0.579787,0.569588,0.561097,0.561881,0.566085,0.578283,0.6,0.62716,0.634211,0.572222,0.523256,0.504451,0.494118,0.476923,0.581454,0.528529,0.528481,0.434343,0.424993,0.326627,0.704467,0.455939,0.474747,0.529591,0.3846,0.698485,0.506494,0.474747,0.477479,0.347633,0.639175,0.568101,0.541516,0.68,0.654545,0,0
0.053333,0.051948,0.042254,0.068493,0.041667,0.054054,0.040541,0.213333,0.274725,0.345238,0.413793,0.356322,0.444444,0.395833,0.366667,0.393258,0.435294,0.405063,0.28,0.211268,0.149425,0.139785,0.103896,0.012048,0.363636,0.25,0.473186,0.485531,0.477707,0.475884,0.469649,0.468553,0.485893,0.601824,0.657658,0.668571,0.651596,0.636598,0.618454,0.60396,0.593516,0.59596,0.595062,0.604938,0.592105,0.572222,0.563953,0.563798,0.555882,0.523077,0.591479,0.561562,0.547468,0.343434,0.213516,0.304521,0.743986,0.478927,0.060606,0.288398,0.400041,0.701515,0.545455,0.121212,0.39176,0.331147,0.659794,0.428354,0.583394,0.666667,0.472727,0,0
0.013333,0.025974,0.056338,0.041096,0.055556,0.094595,0.094595,0.133333,0.120879,0.059524,0.206897,0.298851,0.311111,0.3125,0.3,0.348315,0.329412,0.405063,0.4,0.253521,0.114943,0.064516,0.012987,0.036145,0.295455,0.183333,0.520505,0.5209,0.522293,0.5209,0.530351,0.54717,0.554859,0.574468,0.60961,0.64,0.646277,0.634021,0.608479,0.591584,0.591022,0.585859,0.592593,0.6,0.607895,0.602778,0.593023,0.578635,0.558824,0.550769,0.588972,0.576577,0.528481,0.636364,0.300612,0.364382,0.735395,0.521073,0.050505,0.224049,0.539821,0.709091,0.528139,0.050505,0.340084,0.429179,0.649485,0.496203,0.693141,0.64,0.454545,0,0
0.026667,0.051948,0.042254,0.054795,0.041667,0.081081,0.108108,0.213333,0.241758,0.238095,0.333333,0.482759,0.466667,0.385417,0.466667,0.516854,0.6,0.556962,0.373333,0.225352,0.091954,0.021505,0.051948,0.048193,0.511364,0.283333,0.555205,0.565916,0.563694,0.562701,0.549521,0.556604,0.561129,0.613982,0.660661,0.665714,0.664894,0.652062,0.625935,0.616337,0.605985,0.603535,0.595062,0.604938,0.602632,0.583333,0.563953,0.543027,0.535294,0.532308,0.60401,0.588589,0.522152,0.656566,0.218177,0.432191,0.716495,0.467433,0.131313,0.203382,0.502032,0.695455,0.398268,0.40404,0.18558,0.48697,0.628866,0.632911,0.779783,0.626667,0.472727,0,0
0.04,0.064935,0.112676,0.109589,0.111111,0.135135,0.256757,0.333333,0.395604,0.47619,0.367816,0.402299,0.511111,0.510417,0.233333,0.269663,0.388235,0.417722,0.453333,0.380282,0.195402,0.107527,0.155844,0.084337,0.465909,0.316667,0.548896,0.55627,0.573248,0.581994,0.597444,0.610063,0.61442,0.638298,0.678679,0.668571,0.651596,0.634021,0.623441,0.613861,0.506234,0.558081,0.592593,0.617284,0.618421,0.602778,0.587209,0.587537,0.594118,0.593846,0.601504,0.597598,0.560127,0.676768,0.263909,0.423497,0.728522,0.501916,0.080808,0.185533,0.521536,0.710606,0.398268,0.575758,0.242493,0.463925,0.618557,0.60962,0.818773,0.613333,0.472727,0,0
0.066667,0.12987,0.098592,0.068493,0.069444,0.067568,0.175676,0.32,0.285714,0.357143,0.264368,0.367816,0.433333,0.385417,0.466667,0.516854,0.564706,0.518987,0.426667,0.380282,0.183908,0.075269,0.038961,0.048193,0.477273,0.3,0.608833,0.610932,0.61465,0.614148,0.626198,0.63522,0.639498,0.668693,0.708709,0.697143,0.675532,0.662371,0.630923,0.623762,0.608479,0.603535,0.6,0.612346,0.621053,0.619444,0.627907,0.64095,0.65,0.655385,0.611529,0.633634,0.626582,0.191919,0.200699,0.500248,0.747423,0.505747,0.313131,0.217473,0.493905,0.751515,0.510823,0.111111,0.342179,0.357561,0.680412,0.527595,0.555957,0.626667,0.509091,0.003874,0
0.013333,0.025974,0.014085,0.136986,0.138889,0.148649,0.22973,0.253333,0.274725,0.345238,0.436782,0.425287,0.422222,0.458333,0.5,0.550562,0.541176,0.56962,0.466667,0.408451,0.287356,0.225806,0.233766,0.240964,0.465909,0.366667,0.665615,0.681672,0.681529,0.694534,0.70607,0.713836,0.705329,0.711246,0.72973,0.722857,0.707447,0.667526,0.638404,0.628713,0.618454,0.616162,0.622222,0.632099,0.634211,0.633333,0.642442,0.655786,0.667647,0.68,0.616541,0.666667,0.60443,0.636364,0.325371,0.475907,0.687285,0.475096,0.686869,0.36543,0.501829,0.706061,0.52381,0.181818,0.375,0.421911,0.659794,0.827848,0.761011,0.573333,0.418182,0,0
0.333333,0.272727,0.253521,0.219178,0.236111,0.189189,0.216216,0.453333,0.318681,0.440476,0.54023,0.54023,0.566667,0.572917,0.633333,0.573034,0.623529,0.556962,0.573333,0.464789,0.413793,0.344086,0.324675,0.240964,0.568182,0.5,0.712934,0.733119,0.729299,0.742765,0.757188,0.761006,0.768025,0.787234,0.780781,0.757143,0.731383,0.706186,0.670823,0.65099,0.640898,0.633838,0.634568,0.654321,0.655263,0.65,0.662791,0.682493,0.697059,0.713846,0.639098,0.702703,0.626582,0.686869,0.445383,0.51391,0.563574,0.517241,0.454545,0.348755,0.460585,0.604545,0.510823,0.232323,0.335719,0.250842,0.587629,0.777722,0.808664,0.453333,0.327273,0,0
0.226667,0.168831,0.070423,0.123288,0.152778,0.175676,0.283784,0.346667,0.395604,0.5,0.563218,0.574713,0.611111,0.604167,0.622222,0.674157,0.611765,0.556962,0.56,0.492958,0.344828,0.301075,0.220779,0.180723,0.590909,0.483333,0.744479,0.758842,0.764331,0.77492,0.779553,0.761006,0.739812,0.762918,0.786787,0.76,0.728723,0.701031,0.670823,0.655941,0.640898,0.631313,0.632099,0.639506,0.647368,0.658333,0.668605,0.688427,0.708824,0.732308,0.64411,0.708709,0.636076,0.737374,0.327993,0.583706,0.597938,0.528736,0.434343,0.272898,0.454896,0.648485,0.575758,0.080808,0.335196,0.346747,0.659794,0.802532,0.78917,0.453333,0.490909,0,0
0.16,0.168831,0.239437,0.246575,0.236111,0.216216,0.189189,0.36,0.494505,0.607143,0.666667,0.689655,0.744444,0.614583,0.677778,0.629213,0.635294,0.632911,0.586667,0.676056,0.586207,0.473118,0.584416,0.409639,0.670455,0.6,0.766562,0.794212,0.786624,0.790997,0.798722,0.801887,0.799373,0.81155,0.798799,0.76,0.731383,0.68299,0.65586,0.618812,0.588529,0.588384,0.595062,0.619753,0.642105,0.661111,0.688953,0.718101,0.744118,0.766154,0.62406,0.711712,0.636076,0.707071,0.272648,0.586438,0.682131,0.570881,0.232323,0.304368,0.532101,0.718182,0.614719,0.40404,0.360161,0.478639,0.731959,0.715443,0.753069,0.533333,0.6,0,0
0.373333,0.298701,0.197183,0.342466,0.152778,0.22973,0.22973,0.226667,0.186813,0.25,0.356322,0.597701,0.611111,0.541667,0.488889,0.550562,0.517647,0.443038,0.333333,0.422535,0.436782,0.526882,0.532468,0.373494,0.534091,0.466667,0.801262,0.829582,0.802548,0.697749,0.677316,0.679245,0.673981,0.671733,0.666667,0.674286,0.694149,0.677835,0.650873,0.613861,0.593516,0.583333,0.580247,0.590123,0.607895,0.622222,0.642442,0.670623,0.702941,0.735385,0.619048,0.666667,0.632911,0.737374,0.428779,0.60457,0.611684,0.643678,0.444444,0.395491,0.560748,0.668182,0.658009,0.717172,0.410265,0.61248,0.701031,0.737722,0.729964,0.493333,0.436364,0.05908,0
0.373333,0.116883,0.253521,0.150685,0.333333,0.175676,0.175676,0.333333,0.362637,0.345238,0.344828,0.356322,0.422222,0.395833,0.455556,0.460674,0.482353,0.56962,0.52,0.478873,0.252874,0.16129,0.402597,0.13253,0.443182,0.4,0.772871,0.784566,0.770701,0.768489,0.779553,0.773585,0.796238,0.81459,0.813814,0.765714,0.726064,0.703608,0.680798,0.663366,0.638404,0.636364,0.644444,0.666667,0.678947,0.683333,0.700581,0.72997,0.635294,0.569231,0.651629,0.714715,0.689873,0.525253,0.452665,0.562345,0.54811,0.613027,0.414141,0.465712,0.594067,0.627273,0.593074,0.242424,0.551152,0.552562,0.649485,0.761519,0.753791,0.413333,0.381818,0.124455,0
0.226667,0.103896,0.042254,0.260274,0.180556,0.324324,0.243243,0.173333,0.241758,0.321429,0.37931,0.37931,0.333333,0.34375,0.322222,0.325843,0.270588,0.253165,0.253333,0.140845,0.057471,0.075269,0.116883,0.13253,0.295455,0.25,0.599369,0.62701,0.643312,0.659164,0.683706,0.694969,0.68652,0.68693,0.735736,0.725714,0.712766,0.690722,0.668329,0.655941,0.640898,0.616162,0.612346,0.62963,0.652632,0.630556,0.639535,0.643917,0.670588,0.686154,0.64411,0.660661,0.677215,0.767677,0.42674,0.457278,0.64433,0.574713,0.626263,0.421794,0.508736,0.710606,0.510823,0.464646,0.521124,0.477575,0.670103,0.876962,0.87509,0.493333,0.6,0.052785,0
0.173333,0.064935,0.070423,0.054795,0.111111,0.135135,0.175676,0.186667,0.120879,0.142857,0.172414,0.183908,0.2,0.229167,0.244444,0.224719,0.305882,0.253165,0.253333,0.267606,0.149425,0.11828,0.142857,0.036145,0.227273,0.166667,0.712934,0.717042,0.703822,0.710611,0.71246,0.704403,0.695925,0.680851,0.696697,0.717143,0.707447,0.688144,0.660848,0.658416,0.665835,0.679293,0.666667,0.681481,0.678947,0.666667,0.668605,0.679525,0.691176,0.673846,0.674185,0.687688,0.613924,0.717172,0.392077,0.473174,0.742268,0.452107,0.727273,0.249178,0.422592,0.75303,0.480519,0.616162,0.306564,0.392661,0.670103,0.87038,0.825271,0.613333,0.654545,0,0
0.04,0.038961,0.042254,0.054795,0.027778,0.013514,0.040541,0.12,0.120879,0.166667,0.241379,0.149425,0.144444,0.229167,0.277778,0.303371,0.329412,0.291139,0.333333,0.295775,0.241379,0.172043,0.116883,0.096386,0.25,0.166667,0.694006,0.707395,0.710191,0.713826,0.71885,0.713836,0.733542,0.756839,0.75976,0.731429,0.712766,0.68299,0.658354,0.658416,0.658354,0.656566,0.62963,0.651852,0.660526,0.652778,0.651163,0.664688,0.664706,0.676923,0.656642,0.687688,0.613924,0.767677,0.35887,0.464978,0.728522,0.452107,0.838384,0.294974,0.469118,0.734848,0.536797,0.060606,0.250175,0.372806,0.670103,0.881013,0.79639,0.586667,0.454545,0,1
0.093333,0.051948,0.028169,0.068493,0.027778,0.108108,0.175676,0.133333,0.252747,0.285714,0.298851,0.264368,0.388889,0.15625,0.244444,0.11236,0.082353,0.21519,0.4,0.338028,0.264368,0.215054,0.220779,0.072289,0.306818,0.2,0.690852,0.691318,0.691083,0.694534,0.70607,0.720126,0.736677,0.75076,0.774775,0.76,0.726064,0.71134,0.663342,0.584158,0.511222,0.545455,0.597531,0.624691,0.639474,0.644444,0.65407,0.673591,0.685294,0.683077,0.641604,0.66967,0.617089,0.757576,0.411011,0.540238,0.699313,0.463602,0.747475,0.322452,0.520114,0.716667,0.454545,0.323232,0.284916,0.449034,0.639175,0.890127,0.857762,0.573333,0.472727,0.089588,0
0.053333,0.038961,0.042254,0.068493,0.166667,0.202703,0.162162,0.2,0.197802,0.309524,0.264368,0.206897,0.388889,0.260417,0.266667,0.213483,0.282353,0.291139,0.213333,0.239437,0.149425,0.086022,0.090909,0.012048,0.306818,0.2,0.694006,0.688103,0.684713,0.691318,0.71246,0.716981,0.724138,0.759878,0.786787,0.757143,0.728723,0.703608,0.65586,0.628713,0.541147,0.55303,0.612346,0.639506,0.660526,0.658333,0.656977,0.658754,0.655882,0.667692,0.634085,0.672673,0.623418,0.757576,0.389455,0.582216,0.670103,0.498084,0.69697,0.293095,0.533523,0.707576,0.471861,0.212121,0.290677,0.450984,0.649485,0.877975,0.849819,0.533333,0.436364,0,0
0.026667,0.051948,0.028169,0.082192,0.041667,0.040541,0.067568,0.133333,0.098901,0.166667,0.195402,0.241379,0.288889,0.322917,0.255556,0.247191,0.211765,0.291139,0.306667,0.183099,0.574713,0.043011,0.064935,0.024096,0.477273,0.166667,0.681388,0.684887,0.684713,0.691318,0.696486,0.691824,0.702194,0.744681,0.75976,0.737143,0.718085,0.690722,0.673317,0.648515,0.660848,0.669192,0.679012,0.688889,0.684211,0.683333,0.607558,0.605341,0.623529,0.643077,0.66416,0.681682,0.670886,0.545455,0.372852,0.474168,0.71134,0.494253,0.585859,0.310474,0.470744,0.740909,0.471861,0.272727,0.256983,0.388229,0.659794,0.83038,0.817329,0.56,0.527273,0.007264,0
0.04,0.051948,0.098592,0.054795,0.097222,0.081081,0.054054,0.093333,0.142857,0.130952,0.229885,0.206897,0.177778,0.1875,0.177778,0.157303,0.223529,0.202532,0.28,0.211268,0.103448,0.064516,0.051948,0.012048,0.147727,0.116667,0.678233,0.697749,0.700637,0.70418,0.702875,0.701258,0.702194,0.726444,0.747748,0.725714,0.707447,0.685567,0.67581,0.670792,0.67581,0.686869,0.688889,0.683951,0.702632,0.691667,0.688953,0.691395,0.688235,0.704615,0.681704,0.696697,0.623418,0.888889,0.44247,0.395678,0.762887,0.467433,0.919192,0.318459,0.429094,0.775758,0.52381,0.323232,0.218575,0.411806,0.71134,0.92557,0.849097,0.6,0.545455,0,0
