"att1","att2","att3","att4","att5","att6","att7","att8","att9","att10","att11","att12","att13","att14","att15","att16","att17","att18","att19","class"
0.81028,0.2875,9,0,0,0.1673,0.01495,0.08571,0.02606,0.06997,0.04781,0.10015,0.05924,0.65858,0.29294,0.49715,0.10015,0.59777,0.12052,4
0.85375,0.25833,9,0,0,0.03042,0.00079,0.03851,0.00062,0.03382,0.01297,0.06406,0.02182,0.6791,0.28471,0.48956,0.06406,0.82251,0.13027,4
0.76285,0.47083,9,0,0,0.05133,0.00044,0.03106,0.00065,0.01962,0.00729,0.03682,0.01325,0.74254,0.21882,0.53131,0.03682,0.83677,0.12752,4
0.7747,0.39167,9,0,0,0.12738,0.01579,0.08199,0.01039,0.02892,0.01216,0.05523,0.01715,0.70896,0.26471,0.49146,0.05523,0.88605,0.14081,4
0.93281,0.525,9,0,0,0.01331,0.00011,0.00745,3e-05,0.00465,0,0.01325,0,0.80037,0.17412,0.54459,0.01325,1,0.15945,4
0.88538,0.33333,9,0,0,0.02281,0.00036,0.01491,0.00022,0.02556,0.0081,0.05302,0.01325,0.70522,0.26941,0.48767,0.05302,0.86781,0.13874,4
0.79842,0.34167,9,0,0,0.09125,0.0065,0.07702,0.00842,0.04725,0.0235,0.07879,0.03663,0.65485,0.29412,0.49905,0.07879,0.76019,0.11943,4
0.88933,0.24167,9,0,0.5,0.65399,1,0.45714,0.74985,0.16602,0.14019,0.1944,0.16056,0.60261,0.30706,0.53131,0.1944,0.50899,0.09321,4
0.94071,0.46667,9,0,0,0.01711,8e-05,0.01118,0.00012,0.01059,0,0.02798,0.00234,0.75746,0.21765,0.51803,0.02798,1,0.14775,4
0.86957,0.41667,9,0,0,0.02091,0.00024,0.0087,0.00017,0.0093,0,0.02651,0,0.76679,0.21647,0.51044,0.02651,1,0.15945,4
0.94862,0.32917,9,0,0.5,0.19392,0.02357,0.15155,0.04599,0.06274,0.03485,0.10383,0.04599,0.62127,0.34353,0.45351,0.10383,0.76292,0.13057,4
0.84585,0.46667,9,0,0,0.01141,0.00013,0.01491,3e-05,0.00955,0,0.02504,0.00234,0.76493,0.20824,0.52562,0.02504,1,0.14678,4
0.86561,0.47083,9,0,0,0.0076,3e-05,0.00994,5e-05,0.0062,0,0.0162,0.00156,0.78918,0.18118,0.54459,0.0162,1,0.14814,4
0.85375,0.43333,9,0,0,0.03992,0.00035,0.01242,0.00028,0.01317,0.00162,0.03093,0.00546,0.75,0.22,0.52182,0.03093,0.96296,0.13893,4
0.95257,0.29167,9,0,0,0.76616,0.19102,0.33913,0.07998,0.29228,0.24149,0.36819,0.26033,0.38993,0.56471,0.33207,0.36819,0.42018,0.12922,4
0.9249,0.45417,9,0,0,0.01521,0.00034,0.01118,0.00022,0.01007,0,0.02651,0.00234,0.76119,0.21294,0.52182,0.02651,1,0.14904,4
0.8419,0.28333,9,0,0,0.04373,0.00087,0.02981,0.00038,0.03382,0.01459,0.06112,0.02338,0.6903,0.27059,0.50095,0.06112,0.79167,0.12678,4
0.77075,0.37083,9,0,0,0.24905,0.08405,0.12919,0.04968,0.0568,0.03404,0.08837,0.04521,0.65858,0.29647,0.49146,0.08837,0.73803,0.12663,4
0.7668,0.36667,9,0,0,0.10456,0.0045,0.06211,0.00336,0.04699,0.02512,0.07658,0.03663,0.66791,0.28471,0.50095,0.07658,0.7119,0.12176,4
0.8419,0.45833,9,0,0,0.00951,6e-05,0.00248,5e-05,0.008,0,0.02209,0.00078,0.77612,0.20118,0.52562,0.02209,1,0.15303,4
0.90514,0.3625,9,0,0,0.01331,0.00015,0.0087,5e-05,0.00981,0,0.02725,0.00078,0.76306,0.21765,0.51233,0.02725,1,0.1562,4
0.78261,0.37083,9,0,0,0.08175,0.00145,0.05466,0.00435,0.04234,0.02026,0.07658,0.02728,0.66791,0.30588,0.46679,0.07658,0.77382,0.13731,4
0.92095,0.4625,9,0,0,0.05894,0.00791,0.03106,0.00546,0.01575,0.00405,0.03461,0.00701,0.74813,0.22588,0.51423,0.03461,0.96032,0.14622,4
0.90514,0.47083,9,0,0,0.00951,0.00011,0.00621,0.00011,0.00465,0,0.01325,0,0.80037,0.17412,0.54459,0.01325,1,0.15945,4
0.80632,0.3,9,0,0,0.8403,0.69382,0.18634,0.08746,0.16241,0.14425,0.18925,0.15121,0.65672,0.29882,0.48956,0.18925,0.50416,0.12135,4
0.94466,0.28333,9,0,0,0.55703,0.0412,0.31677,0.11204,0.22851,0.17747,0.30339,0.19797,0.40858,0.54471,0.34535,0.30339,0.48906,0.12723,4
0.88933,0.25417,9,0,0,0.04373,0.00083,0.03106,0.00104,0.0315,0.01135,0.06259,0.01793,0.6847,0.28824,0.47818,0.06259,0.84169,0.13891,4
0.89723,0.33333,9,0,0,0.02471,2e-04,0.02484,0.00028,0.01833,0.00324,0.04124,0.00857,0.72388,0.24588,0.50664,0.04124,0.93981,0.1374,4
0.88142,0.25833,9,0,0,0.05133,0.00129,0.05217,0.00077,0.04054,0.01702,0.07069,0.03118,0.65858,0.28588,0.50854,0.07069,0.78993,0.11559,4
0.92095,0.4125,9,0,0,0.02852,0.00021,0.01118,0.00041,0.01265,0.00081,0.0324,0.00312,0.74813,0.22941,0.50854,0.0324,0.98413,0.14969,4
0.79051,0.3125,9,0,0.5,0.3251,0.22456,0.19627,0.07613,0.09347,0.06402,0.13181,0.08106,0.60075,0.33765,0.48387,0.13181,0.63095,0.11426,4
0.71937,0.27917,9,0,0,0.03612,0.00033,0.01739,0.00092,0.945,0.93841,0.97423,0.91894,0.48694,0.49529,0.34535,0.97423,0.12465,0.13743,3
0.71146,0.06667,9,0,0,0.02471,0.00047,0.01118,0.00018,0.96256,0.96677,0.97128,0.94778,0.55597,0.40118,0.42694,0.97128,0.09626,0.13089,3
0.92885,0.12917,9,0,0,0.02471,0.00047,0.03106,0.00104,0.9432,0.93436,0.97054,0.92128,0.47201,0.48588,0.37571,0.97054,0.12514,0.12792,3
1,0.19167,9,0,0,0.03232,0.00078,0.03106,0.00075,0.94655,0.94408,0.97202,0.9205,0.51493,0.47765,0.34535,0.97202,0.11873,0.14383,3
0.06719,0.00833,9,0,0,0.03042,0.00021,0.02484,0.00012,0.9778,0.97974,0.98822,0.96337,0.53545,0.41294,0.42884,0.98822,0.09906,0.12621,3
0.74308,0.4,9,0,0,0.03422,0.0013,0.0236,3e-04,0.93184,0.91734,0.96244,0.91193,0.43657,0.49882,0.39089,0.96244,0.13383,0.12201,3
0.3834,0.125,9,0,0,0.05894,0.00078,0.02484,0.00063,0.95611,0.953,0.9757,0.93687,0.50746,0.45176,0.39469,0.9757,0.11242,0.13022,3
0.87352,0.17917,9,0,0,0.03992,0.00017,0.02236,0.00061,0.93648,0.93031,0.96465,0.91115,0.49254,0.48824,0.35104,0.96465,0.12431,0.13642,3
0.71146,0.31667,9,0,0,0.04183,0.00048,0.01739,0.00015,0.94397,0.93274,0.97054,0.92518,0.45522,0.48235,0.39848,0.97054,0.12657,0.12277,3
0.6087,0.06667,9,0,0,0.03612,0.00024,0.0323,0.00018,0.95869,0.96677,0.97128,0.93609,0.58396,0.41882,0.37002,0.97128,0.09847,0.15066,3
0.02372,0.02917,9,0,0,0.04373,0.00074,0.02112,0.00027,0.96643,0.97245,0.97791,0.947,0.56716,0.41529,0.39279,0.97791,0.09635,0.13927,3
0.67984,0.425,9,0,0,0.01711,3e-04,0.02981,0.00077,0.92796,0.90924,0.96539,0.90491,0.40858,0.53059,0.36812,0.96539,0.14413,0.12333,3
0.54545,0.02083,9,0,0,0.02281,0.00036,0.02112,5e-05,0.97883,0.98217,0.99337,0.95869,0.54478,0.43294,0.3871,0.99337,0.10153,0.1362,3
0.81028,0.0625,9,0,0,0.04182,0.00151,0.04224,0.00102,0.95533,0.95867,0.97275,0.93219,0.55224,0.44118,0.36622,0.97275,0.10513,0.14465,3
0.24901,0.03333,9,0,0,0.03232,0.00015,0.03727,0.00022,0.9605,0.95948,0.97054,0.94934,0.52052,0.40706,0.45351,0.97054,0.10151,0.11509,3
0.95652,0.15417,9,0,0,0.04183,0.00021,0.02857,0.00091,0.9401,0.93031,0.96834,0.91816,0.46642,0.48941,0.37571,0.96834,0.12697,0.12855,3
0.61265,0.0875,9,0,0,0.02662,0.00016,0.05839,0.00075,0.95017,0.94652,0.96981,0.93141,0.5056,0.45059,0.39848,0.96981,0.11306,0.12816,3
0.72332,0.01667,9,0,0,0.01521,0.00025,0.01739,9e-05,0.98141,0.97974,0.99485,0.96726,0.50933,0.42824,0.43074,0.99485,0.10507,0.12015,3
0.96443,0.02917,9,0,0,0.03422,0.00103,0.02609,0.00015,0.96127,0.95867,0.98012,0.94232,0.50933,0.44941,0.39658,0.98012,0.11122,0.12911,3
0.75099,0.15,9,0,0,0.01521,0.00039,0.02484,0.00028,0.94629,0.94084,0.96981,0.92518,0.4944,0.46824,0.3814,0.96981,0.1184,0.13122,3
0.70751,0.35833,9,0,0,0.03232,0.00033,0.02236,0.00048,0.93674,0.92301,0.96392,0.91972,0.4403,0.48353,0.41176,0.96392,0.12985,0.11717,3
0.47826,0,9,0,0,0.03422,0.00031,0.0646,0.00364,1,0.99838,1,1,0.50373,0.36824,0.53321,1,0.09277,0.08772,3
0.56917,0.09583,9,0.33333,0,0.01901,0.00034,0.04224,0.00082,0.95533,0.95867,0.97202,0.93297,0.55224,0.43765,0.37192,0.97202,0.10454,0.14172,3
0.75889,0.1,9,0,0,0.00951,0.00029,0.01615,0.00021,0.95146,0.95705,0.96907,0.92595,0.56903,0.44118,0.34915,0.96907,0.10334,0.15064,3
0.71146,0.01667,9,0,0,0.02852,0.00021,0.0323,0.00089,0.97805,0.9765,0.99116,0.96415,0.51119,0.42588,0.43264,0.99116,0.10464,0.1198,3
0.9249,0.04583,9,0,0,0.03992,0.00039,0.02236,0.00035,0.95946,0.96353,0.98012,0.93219,0.55597,0.45765,0.33586,0.98012,0.10965,0.15075,3
0.94466,0.0625,9,0,0,0.04183,0.00102,0.01988,0.00015,0.9543,0.95543,0.97128,0.93375,0.53731,0.43882,0.3852,0.97128,0.1061,0.13656,3
0.67589,0.08333,9,0,0,0.02471,0.00042,0.01491,0.00051,0.95094,0.95381,0.96392,0.93297,0.55037,0.41882,0.40417,0.96392,0.10071,0.13307,3
0.82213,0,9,0,0,0.02852,0.00026,0.04845,0.00278,0.98683,0.98541,0.99485,0.97818,0.50933,0.40353,0.47059,0.99485,0.09984,0.10788,3
0.70356,0.375,9,0,0,0.01521,0.00039,0.01366,0.00024,0.94061,0.9222,0.9757,0.91972,0.40672,0.52235,0.3833,0.9757,0.14111,0.12011,3
0.68379,0.275,9,0,0,0.03422,0.00031,0.02857,0.00098,0.94759,0.9376,0.97644,0.92518,0.46269,0.49412,0.37192,0.97644,0.12739,0.12877,3
0.71146,0.43333,9,0,0,0.0076,3e-05,0.0323,0.00089,0.92564,0.8987,0.96318,0.91037,0.35261,0.53059,0.42505,0.96318,0.15213,0.10722,3
0.76285,0.19167,9,0,0,0.02091,0.00042,0.02609,0.00028,0.94784,0.94733,0.96907,0.9244,0.52799,0.45765,0.36433,0.96907,0.1117,0.13919,3
0.28063,0.08333,9,0,0,0.03802,0.00151,0.02981,0.00051,0.94759,0.94733,0.96465,0.92829,0.52985,0.43765,0.39469,0.96465,0.10762,0.13248,3
0.24506,0.00833,9,0,0,0.03992,0.00102,0.02112,0.00049,0.98864,1,0.98675,0.97818,0.59701,0.35647,0.45731,0.98675,0.07981,0.12883,3
0.99209,0.06667,9,0,0,0.04373,6e-04,0.02236,0.00042,0.95017,0.95057,0.96465,0.93297,0.53358,0.42588,0.40987,0.96465,0.10447,0.13095,3
0.39526,0.12917,9,0,0,0.03802,0.00061,0.02609,0.00054,0.95559,0.95138,0.97717,0.93531,0.5,0.46118,0.3871,0.97717,0.1153,0.13104,3
0.96443,0.15,9,0,0,0.02852,0.00012,0.02236,0.00035,0.93958,0.9295,0.96613,0.91972,0.46455,0.48118,0.39089,0.96613,0.12571,0.12452,3
0.97628,0.175,9,0,0,0.02472,0.00029,0.01863,5e-04,0.93958,0.93517,0.96613,0.91426,0.50373,0.48118,0.35104,0.96613,0.12112,0.13878,3
0.99209,0.10417,9,0,0,0.03232,2e-04,0.02236,0.00016,0.9432,0.9376,0.96834,0.9205,0.4944,0.47529,0.37002,0.96834,0.12003,0.1338,3
0.73123,0.14583,9,0,0,0.02281,4e-04,0.0236,0.00062,0.94475,0.94408,0.96465,0.92284,0.52799,0.45059,0.37571,0.96465,0.11065,0.13624,3
0.95652,0.125,9,0,0,0.03422,0.00036,0.00621,0.00011,0.94268,0.93679,0.96686,0.92128,0.49254,0.47059,0.37951,0.96686,0.11953,0.12993,3
0.36759,0.00833,9,0,0,0.03612,0.00051,0.03727,9e-04,0.98709,0.98379,0.99337,0.98207,0.49627,0.39529,0.49715,0.99337,0.10009,0.09987,3
0.88538,0.04583,9,0,0,0.02852,0.00026,0.01615,8e-05,0.96179,0.97002,0.97423,0.9392,0.58396,0.41882,0.37002,0.97423,0.09518,0.14872,3
0.78656,0.975,9,0.33333,0,0.05133,0.00093,0.0236,0.00037,0.11232,0.08671,0.09941,0.15043,0.62127,0.09647,0.85199,0.14212,0.44538,0.91947,6
0.98814,0.85,9,0.33333,0,0.05133,0.00205,0.06211,0.00182,0.0865,0.06726,0.07658,0.11535,0.67351,0.10471,0.78558,0.10898,0.44105,0.92031,6
0.60079,0.82083,9,0,0,0.08365,0.00245,0.04348,0.00223,0.11748,0.09481,0.10604,0.15121,0.63993,0.10471,0.81973,0.14286,0.39691,0.92795,6
0.96443,0.99167,9,0,0,0.06844,0.0013,0.03354,0.00044,0.10276,0.07861,0.10162,0.12705,0.63433,0.15059,0.75142,0.12003,0.40621,0.97164,6
0.39526,0.775,9,0,0,0.12167,0.0076,0.11056,0.00463,0.14821,0.12723,0.12445,0.1933,0.64179,0.05294,0.90133,0.18262,0.39489,0.88762,6
0.88142,0.9625,9,0,0,0.06464,0.00084,0.04969,0.00236,0.08185,0.06321,0.07143,0.11068,0.6791,0.10118,0.78558,0.10457,0.45455,0.91171,6
0.75494,0.95,9,0.33333,0,0.08555,0.00245,0.05093,0.00094,0.1056,0.08914,0.09647,0.13094,0.68657,0.11294,0.75901,0.12371,0.3443,0.92781,6
0.85375,0.82083,9,0,0,0.08555,0.00218,0.05963,0.00176,0.11206,0.09238,0.09573,0.14809,0.66231,0.08,0.83681,0.13991,0.40213,0.89901,6
0.7747,0.90833,9,0,0,0.04753,0.00159,0.02609,0.00041,0.12368,0.10292,0.11856,0.14887,0.65112,0.13647,0.75712,0.14065,0.33572,0.9562,6
0.07905,0.85417,9,0.33333,0,0.13118,0.00071,0.01863,0.00034,0.11541,0.09562,0.09278,0.15822,0.66045,0.05059,0.88615,0.14948,0.42678,0.88195,6
0.55731,0.82083,9,0,0,0.06654,0.00266,0.0559,0.00095,0.12936,0.11264,0.09867,0.17771,0.67724,0.01529,0.926,0.16789,0.44089,0.86397,6
0.36759,0.85,9,0,0,0.10646,0.00514,0.03602,0.00081,0.1198,0.10454,0.09499,0.16056,0.6903,0.04118,0.87097,0.15169,0.40439,0.86447,6
0.917,0.83333,9,0.33333,0,0.09125,0.00614,0.03727,0.00125,0.10767,0.09076,0.10088,0.13094,0.68284,0.12471,0.74383,0.12371,0.33542,0.93998,6
0.28063,0.75,9,0.33333,0,0.04373,0.00051,0.06957,0.00332,0.10586,0.08833,0.09867,0.13016,0.6791,0.12235,0.75142,0.12297,0.35037,0.93836,6
0.62846,0.82917,9,0,0,0.05513,0.00114,0.02733,0.00073,0.12187,0.10049,0.10604,0.159,0.64739,0.08471,0.8444,0.15022,0.40394,0.91169,6
0.1502,0.97917,9,0.33333,0,0.07795,0.00329,0.04099,0.00176,0.10715,0.09157,0.08689,0.14341,0.69216,0.06,0.83871,0.13549,0.39384,0.87544,6
0.13043,0.77083,9,0,0,0.04753,0.00204,0.05342,0.00088,0.10948,0.09076,0.10015,0.13718,0.66978,0.11294,0.77609,0.1296,0.36523,0.93273,6
0.8419,0.9375,9,0,0,0.01711,0.00026,0.08447,0.00098,0.11567,0.094,0.0972,0.15588,0.64739,0.07059,0.86717,0.14728,0.4196,0.8983,6
0.62451,0.70417,9,0.33333,0,0.05323,0.00088,0.07329,0.00245,0.14821,0.13209,0.12003,0.1933,0.67537,0.03176,0.90133,0.18262,0.35886,0.86594,6
0.2332,0.70833,9,0.33333,0,0.05703,0.00121,0.05963,0.00151,0.13684,0.1248,0.11856,0.16758,0.70709,0.07647,0.79696,0.15832,0.28569,0.87857,6
0.0751,0.9875,9,0,0,0.06274,0.00084,0.03727,0.00115,0.09373,0.07699,0.08027,0.12393,0.68843,0.08941,0.79507,0.11708,0.40344,0.90417,6
0.7747,0.9375,9,0,0,0.08365,0.00689,0.07453,0.00548,0.11206,0.09562,0.11046,0.12938,0.6847,0.15059,0.70019,0.12297,0.29273,0.9794,6
0.68379,0.69583,9,0,0,0.04753,0.00271,0.1118,0.0075,0.13633,0.12399,0.12003,0.16524,0.70522,0.08588,0.78368,0.15611,0.29896,0.89283,6
0.45455,0.975,9,0.33333,0,0.04753,0.00056,0.04969,0.00284,0.09915,0.08104,0.08689,0.12938,0.67724,0.09647,0.79507,0.12224,0.38969,0.9132,6
0.45059,0.79583,9,0.33333,0,0.05513,0.00024,0.05342,0.00187,0.1056,0.08509,0.09278,0.13874,0.65858,0.09529,0.81594,0.13108,0.40993,0.91416,6
0.07905,0.92083,9,0,0,0.08175,0.00271,0.05093,0.00171,0.0945,0.08266,0.08174,0.11925,0.72201,0.09294,0.75522,0.11267,0.32792,0.89435,6
0.96047,0.83333,9,0,0,0.05703,0.00134,0.04472,0.00167,0.09502,0.07861,0.08542,0.12081,0.6903,0.10824,0.76281,0.11414,0.37481,0.92085,6
0.64032,0.69167,9,0.33333,0,0.03992,0.00071,0.0559,0.00057,0.17093,0.15478,0.14212,0.21668,0.66791,0.03412,0.90512,0.20471,0.32114,0.86787,6
0.73913,0.72917,9,0,0,0.03042,0.00016,0.01739,0.00015,0.1291,0.11183,0.12077,0.15433,0.67351,0.12235,0.75712,0.1458,0.30188,0.94543,6
0.33597,0.7625,9,0,0,0.06084,0.00128,0.04224,0.00028,0.11696,0.09643,0.11046,0.14341,0.65485,0.12824,0.7666,0.13549,0.35213,0.94638,6
0.45455,0.83333,9,0,0,0.05894,0.00114,0.03602,0.00123,0.09579,0.08104,0.08174,0.12471,0.70149,0.08706,0.78558,0.11782,0.37535,0.89584,6
0.57312,0.94583,9,0,0,0.07034,6e-04,0.05963,0.00135,0.12393,0.1094,0.10972,0.15277,0.69403,0.09294,0.78368,0.14433,0.31526,0.90347,6
0.50198,0.68333,9,0,0,0.07414,0.00425,0.06087,0.00312,0.16576,0.15235,0.14433,0.20109,0.68843,0.06824,0.82922,0.18999,0.28495,0.89106,6
0.64427,0.69583,9,0.66667,0,0.04753,0.00087,0.0559,0.00105,0.16602,0.14749,0.13991,0.21122,0.65299,0.04588,0.90133,0.19956,0.32921,0.87876,6
0.79447,0.82083,9,0,0,0.05894,0.00141,0.04099,0.0022,0.13426,0.11345,0.11708,0.17225,0.64739,0.08118,0.85009,0.16274,0.36887,0.91342,6
0.43478,0.93333,9,0,0,0.05513,0.00132,0.06087,0.00184,0.10896,0.0859,0.1053,0.13484,0.63993,0.14,0.76281,0.12739,0.3881,0.95942,6
0.17391,0.725,9,0.33333,0,0.07414,0.00375,0.04348,0.00194,0.13013,0.10697,0.1134,0.16991,0.63246,0.08235,0.86338,0.16053,0.40087,0.90756,6
0.31225,0.72083,9,0,0,0.11787,0.01195,0.09317,0.00422,0.1229,0.09887,0.1134,0.15588,0.62873,0.11529,0.81404,0.14728,0.39835,0.93483,6
0.77075,0.7125,9,0,0,0.03992,0.00044,0.01366,0.00027,0.13865,0.12318,0.12003,0.17303,0.68284,0.07529,0.82353,0.16348,0.3149,0.89242,6
0.01976,0.85833,9,0,0,0.07224,0.00514,0.0882,0.00902,0.10147,0.08347,0.08837,0.1325,0.67724,0.09294,0.80076,0.12518,0.39534,0.9079,6
0.09881,0.83333,9,0,0,0.05703,0.00148,0.03727,0.00131,0.11412,0.10049,0.0972,0.14497,0.70336,0.07765,0.79886,0.13697,0.33386,0.88694,6
0.4585,0.97917,9,0,0,0.07795,0.00567,0.05963,0.00423,0.10767,0.08752,0.09499,0.1403,0.66045,0.09647,0.81214,0.13255,0.39595,0.91324,6
0.63636,0.9,9,0,0,0.04753,0.001,0.07081,0.00621,0.09734,0.07374,0.09573,0.12159,0.63993,0.14706,0.75142,0.11561,0.4255,0.96551,6
0.88538,0.87917,9,0.33333,0,0.05133,0.00048,0.03975,0.00124,0.0976,0.07861,0.09057,0.12315,0.67164,0.12118,0.76091,0.11635,0.38573,0.94037,6
0.36759,0.52083,9,0,0,0.0076,3e-05,0.00497,2e-05,0.01782,0.00729,0.03829,0.00624,0.7556,0.23412,0.49336,0.03829,0.84709,0.16334,0
0.83004,0.53333,9,0,0,0.01141,9e-05,0.00621,5e-05,0.03641,0.0235,0.06333,0.02027,0.73321,0.26941,0.4592,0.06333,0.6966,0.16781,0
0.7668,0.52083,9,0,0,0.03992,0.00053,0.02609,0.00034,0.01704,0.00486,0.03829,0.00624,0.7444,0.23765,0.49905,0.03829,0.91116,0.15341,0
0.14229,0.49583,9,0,0,0.02662,0.00097,0.02857,0.00069,0.01136,0.0081,0.01988,0.00546,0.80784,0.17529,0.5351,0.01988,0.85556,0.18204,0
0.50593,0.52083,9,0,0,0.06844,0.00157,0.01863,9e-05,0.04312,0.02674,0.07069,0.02962,0.70709,0.27412,0.47818,0.07069,0.65774,0.14587,0
0.36759,0.5375,9,0,0,0.0057,3e-05,0.00745,3e-05,0.02117,0.01297,0.0405,0.00857,0.77052,0.22941,0.48577,0.0405,0.79788,0.17768,0
0.35178,0.5125,9,0,0,0.01331,2e-05,0.02112,0.00011,0.01472,0.00729,0.03093,0.00468,0.77799,0.21294,0.50474,0.03093,0.88148,0.17309,0
0.62451,0.52917,9,0,0,0.0057,0.00017,0.00745,1e-04,0.01859,0.0081,0.03903,0.00701,0.7556,0.23412,0.49336,0.03903,0.82685,0.16223,0
0.66403,0.52083,9,0,0,0.00951,6e-05,0.01863,0.00015,0.01446,0.00486,0.0324,0.00468,0.76306,0.22118,0.50664,0.0324,0.87751,0.15945,0
0.47431,0.5125,9,0,0,0.0076,3e-05,0.01863,6e-05,0.01162,0.00486,0.02651,0.00234,0.78358,0.20588,0.51044,0.02651,0.93704,0.17309,0
0.16206,0.51667,9,0,0,0.01331,0.00015,0.00994,0.00012,0.01678,0.00972,0.03387,0.00546,0.77985,0.21765,0.49526,0.03387,0.84974,0.17996,0
0.13043,0.5,9,0,0,0.01141,0.00018,0.01615,4e-04,0.00568,0.00243,0.01252,0.00156,0.8097,0.16588,0.54839,0.01252,0.92593,0.16587,0
0.4585,0.525,9,0,0,0.0076,7e-05,0.01491,0.00013,0.02169,0.01135,0.04197,0.01013,0.7556,0.23412,0.49336,0.04197,0.77249,0.16269,0
0.87747,0.54167,9,0.33333,0,0.07224,0.00182,0.01739,0.00012,0.06868,0.04376,0.10972,0.0491,0.63993,0.34471,0.43264,0.10972,0.64022,0.14312,0
0.17787,0.5,9,0,0,0.00951,6e-05,0.03975,0.00134,0.00981,0.00567,0.01841,0.00468,0.80224,0.17529,0.5408,0.01841,0.77037,0.16668,0
0.21739,0.5375,9,0,0,0.03232,0.00047,0.00621,5e-05,0.03873,0.02674,0.06259,0.02494,0.73881,0.25529,0.47628,0.06259,0.63925,0.16316,0
0.16601,0.525,9,0,0,0.0057,8e-05,0.03106,0.00126,0.01162,0.00486,0.02504,0.0039,0.78358,0.19882,0.52182,0.02504,0.91799,0.16334,0
0.66798,0.53333,9,0,0,0.03612,0.00051,0.01615,0.00021,0.02918,0.01378,0.0567,0.01481,0.71828,0.27059,0.47249,0.0567,0.78618,0.15388,0
0.4664,0.52917,9,0,0,0.02662,0.00052,0.01615,0.00021,0.02479,0.01297,0.04786,0.01169,0.7444,0.24824,0.48197,0.04786,0.7795,0.16334,0
0.40711,0.525,9,0,0,0.00951,0.00015,0.00621,0.00011,0.02582,0.0154,0.04713,0.01325,0.75373,0.24,0.48577,0.04713,0.73192,0.16548,0
0.20553,0.5125,9,0,0,0.07414,3e-04,0.00621,1e-05,0.04854,0.03404,0.07437,0.03507,0.71828,0.26706,0.47818,0.07437,0.58723,0.15205,0
0.20949,0.50833,9,0,0,0.05323,0.00102,0.01118,0.00025,0.03744,0.02674,0.05965,0.02416,0.74813,0.24706,0.48008,0.05965,0.63047,0.16724,0
0.03162,0.49583,9,0,0,0.0019,2e-05,0.05839,0.0045,0.01214,0.00729,0.02135,0.00701,0.79664,0.17882,0.5408,0.02135,0.55093,0.15945,0
0.26482,0.51667,9,0,0,0.02852,0.00048,0.00745,0.00019,0.04338,0.02917,0.06922,0.02962,0.72201,0.26588,0.47628,0.06922,0.61759,0.15422,0
0.42292,0.52917,9,0,0,0.00951,6e-05,0.01118,9e-05,0.02221,0.01053,0.04418,0.01013,0.74627,0.24235,0.48956,0.04418,0.7996,0.16055,0
0.37549,0.51667,9,0,0,0.01331,6e-05,0.00373,2e-05,0.01343,0.00729,0.02946,0.00234,0.78731,0.21176,0.49715,0.02946,0.92778,0.18682,0
0.32806,0.5125,9,0,0,0.01521,0.00012,0.01615,0.00011,0.01472,0.00729,0.03093,0.00468,0.77799,0.21294,0.50474,0.03093,0.87407,0.17309,0
0.03557,0.525,9,0,0,0.01901,7e-05,0.00621,1e-05,0.00645,0.00081,0.01767,0,0.79291,0.18706,0.53131,0.01767,1,0.16587,0
0.37549,0.46667,9,0,0,0.04373,0.00015,0.04099,0.0015,0.15079,0.10778,0.2268,0.11146,0.48881,0.53176,0.28463,0.2268,0.55955,0.15015,1
0.42688,0.49583,9,0,0,0.03802,0.00075,0.21863,0.0157,0.09089,0.07212,0.12518,0.07249,0.67537,0.31765,0.44023,0.12518,0.54812,0.15223,1
0.71937,0.59167,9,0,0,0.1711,0.01237,0.06708,0.00497,0.1952,0.15559,0.257,0.16758,0.49813,0.47412,0.36812,0.257,0.44775,0.13454,1
0.25692,0.62083,9,0,0,0.10266,0.00408,0.06211,0.00031,0.15931,0.1329,0.20913,0.13172,0.60075,0.40824,0.37002,0.20913,0.42601,0.15201,1
0.38735,0.60417,9,0,0,0.07034,0.00266,0.0559,0.00374,0.1464,0.12237,0.19367,0.11925,0.62127,0.39294,0.37381,0.19367,0.43132,0.15694,1
0.2253,0.5625,9,0.33333,0,0.11977,0.00711,0.0559,0.00336,0.15853,0.13209,0.20913,0.13016,0.60075,0.41176,0.36433,0.20913,0.42983,0.15433,1
0.85375,0.57083,9,0,0,0.07034,0.00257,0.0236,0.00037,0.20269,0.1564,0.27541,0.16991,0.44963,0.52824,0.33017,0.27541,0.48377,0.13535,1
0.16996,0.475,9,0,0,0.01711,0.00021,0.00994,0.00012,0.12703,0.10859,0.16421,0.10522,0.66604,0.34,0.41366,0.16421,0.39869,0.15782,1
0.53755,0.56667,9,0.33333,0,0.05323,0.00128,0.04596,0.00203,0.18978,0.14992,0.25626,0.15744,0.49813,0.49529,0.33397,0.25626,0.46816,0.14095,1
0.17391,0.575,9,0,0,0.08555,0.00335,0.01491,0.00019,0.11722,0.09806,0.15758,0.09275,0.66418,0.35294,0.39469,0.15758,0.45334,0.16367,1
0.07905,0.56667,9,0.33333,0,0.06654,0.00163,0.02981,0.00061,0.04364,0.04214,0.05596,0.03196,0.8097,0.20118,0.49146,0.05744,0.46407,0.24508,1
0.85375,0.49583,9,0,0,0.07985,0.00255,0.0323,0.00034,0.14898,0.11507,0.21134,0.11535,0.55224,0.46588,0.32638,0.21134,0.50544,0.15264,1
